theta,HH,VV
2.049092046933780,-4.984631930195444e+01,-4.332292994395366e+01
2.054319322563710,-4.928907472253145e+01,-4.282346629814813e+01
2.059546598193640,-4.876344264135496e+01,-4.235943755343215e+01
2.064773873823570,-4.826636863319213e+01,-4.192677545118617e+01
2.070001149453510,-4.779520753537664e+01,-4.152207792265550e+01
2.075228425083440,-4.734765852056763e+01,-4.114247126389854e+01
2.080455700713370,-4.692171112335448e+01,-4.078550615416110e+01
2.085682976343310,-4.651560054992430e+01,-4.044907802368597e+01
2.090910251973240,-4.612777069303641e+01,-4.013136524198478e+01
2.096137527603170,-4.575684347644545e+01,-3.983078055064305e+01
2.101364803233110,-4.540159337468869e+01,-3.954593247806363e+01
2.106592078863040,-4.506092615969926e+01,-3.927559437344681e+01
2.111819354492970,-4.473386110285630e+01,-3.901867932449815e+01
2.117046630122910,-4.441951600829336e+01,-3.877421966736345e+01
2.122273905752840,-4.411709457322988e+01,-3.854135011613877e+01
2.127501181382770,-4.382587566779704e+01,-3.831929377131467e+01
2.132728457012700,-4.354520420437868e+01,-3.810735043738545e+01
2.137955732642640,-4.327448332855666e+01,-3.790488680714650e+01
2.143183008272570,-4.301316771343801e+01,-3.771132816600954e+01
2.148410283902500,-4.276075777896476e+01,-3.752615134248354e+01
2.153637559532440,-4.251679468980794e+01,-3.734887868683420e+01
2.158864835162370,-4.228085601123335e+01,-3.717907290313678e+01
2.164092110792300,-4.205255192318789e+01,-3.701633259363720e+01
2.169319386422240,-4.183152190976144e+01,-3.686028840080849e+01
2.174546662052170,-4.161743185497162e+01,-3.671059965343372e+01
2.179773937682100,-4.140997148708482e+01,-3.656695143973283e+01
2.185001213312040,-4.120885212292854e+01,-3.642905204392263e+01
2.190228488941970,-4.101380467127521e+01,-3.629663069338355e+01
2.195455764571900,-4.082457786067344e+01,-3.616943557234949e+01
2.200683040201830,-4.064093666233121e+01,-3.604723206516742e+01
2.205910315831770,-4.046266088301277e+01,-3.592980119801200e+01
2.211137591461700,-4.028954390654927e+01,-3.581693825275474e+01
2.216364867091630,-4.012139156561762e+01,-3.570845153065957e+01
2.221592142721570,-3.995802112801299e+01,-3.560416124688830e+01
2.226819418351500,-3.979926038380835e+01,-3.550389853955219e+01
2.232046693981430,-3.964494682163479e+01,-3.540750457935989e+01
2.237273969611370,-3.949492688387626e+01,-3.531482976785217e+01
2.242501245241300,-3.934905529190367e+01,-3.522573301385462e+01
2.247728520871230,-3.920719443361128e+01,-3.514008107916793e+01
2.252955796501170,-3.906921380649213e+01,-3.505774798569546e+01
2.258183072131100,-3.893498951032773e+01,-3.497861447721451e+01
2.263410347761030,-3.880440378428830e+01,-3.490256752985712e+01
2.268637623390970,-3.867734458386486e+01,-3.482949990610638e+01
2.273864899020900,-3.855370519359060e+01,-3.475930974774705e+01
2.279092174650830,-3.843338387198411e+01,-3.469190020375967e+01
2.284319450280760,-3.831628352554904e+01,-3.462717908961866e+01
2.289546725910700,-3.820231140902139e+01,-3.456505857486887e+01
2.294774001540630,-3.809137884937093e+01,-3.450545489621018e+01
2.300001277170560,-3.798340099133013e+01,-3.444828809363074e+01
2.305228552800500,-3.787829656246465e+01,-3.439348176740643e+01
2.310455828430430,-3.777598765601194e+01,-3.434096285401281e+01
2.315683104060360,-3.767639952989667e+01,-3.429066141921726e+01
2.320910379690300,-3.757946042049649e+01,-3.424251046679043e+01
2.326137655320230,-3.748510136987625e+01,-3.419644576144791e+01
2.331364930950160,-3.739325606533660e+01,-3.415240566476911e+01
2.336592206580100,-3.730386069023746e+01,-3.411033098297044e+01
2.341819482210030,-3.721685378515710e+01,-3.407016482552231e+01
2.347046757839960,-3.713217611853732e+01,-3.403185247369451e+01
2.352274033469890,-3.704977056604796e+01,-3.399534125820968e+01
2.357501309099830,-3.696958199797150e+01,-3.396058044525571e+01
2.362728584729760,-3.689155717397769e+01,-3.392752113018648e+01
2.367955860359690,-3.681564464471176e+01,-3.389611613829534e+01
2.373183135989630,-3.674179465967383e+01,-3.386631993210722e+01
2.378410411619560,-3.666995908091258e+01,-3.383808852468468e+01
2.383637687249490,-3.660009130209714e+01,-3.381137939848494e+01
2.388864962879430,-3.653214617257233e+01,-3.378615142935234e+01
2.394092238509360,-3.646607992603093e+01,-3.376236481525979e+01
2.399319514139290,-3.640185011347314e+01,-3.373998100945205e+01
2.404546789769230,-3.633941554014633e+01,-3.371896265766921e+01
2.409774065399160,-3.627873620618648e+01,-3.369927353915861e+01
2.415001341029090,-3.621977325070507e+01,-3.368087851120525e+01
2.420228616659030,-3.616248889908328e+01,-3.366374345693509e+01
2.425455892288960,-3.610684641325876e+01,-3.364783523616540e+01
2.430683167918890,-3.605281004480317e+01,-3.363312163909168e+01
2.435910443548820,-3.600034499060686e+01,-3.361957134262173e+01
2.441137719178760,-3.594941735099974e+01,-3.360715386917941e+01
2.446364994808690,-3.589999409015182e+01,-3.359583954781505e+01
2.451592270438620,-3.585204299860835e+01,-3.358559947747179e+01
2.456819546068560,-3.580553265782356e+01,-3.357640549227074e+01
2.462046821698490,-3.576043240657050e+01,-3.356823012868438e+01
2.467274097328420,-3.571671230910995e+01,-3.356104659448072e+01
2.472501372958360,-3.567434312501283e+01,-3.355482873932760e+01
2.477728648588290,-3.563329628053496e+01,-3.354955102695616e+01
2.482955924218220,-3.559354384145436e+01,-3.354518850878681e+01
2.488183199848160,-3.555505848728292e+01,-3.354171679893234e+01
2.493410475478090,-3.551781348677448e+01,-3.353911205049474e+01
2.498637751108020,-3.548178267465409e+01,-3.353735093308045e+01
2.503865026737950,-3.544694042949904e+01,-3.353641061146448e+01
2.509092302367890,-3.541326165270888e+01,-3.353626872533549e+01
2.514319577997820,-3.538072174850176e+01,-3.353690337006314e+01
2.519546853627750,-3.534929660488378e+01,-3.353829307842877e+01
2.524774129257690,-3.531896257553608e+01,-3.354041680326731e+01
2.530001404887620,-3.528969646257264e+01,-3.354325390097029e+01
2.535228680517550,-3.526147550012308e+01,-3.354678411580325e+01
2.540455956147490,-3.523427733869554e+01,-3.355098756499599e+01
2.545683231777420,-3.520808003028226e+01,-3.355584472456136e+01
2.550910507407350,-3.518286201416807e+01,-3.356133641580981e+01
2.556137783037290,-3.515860210340727e+01,-3.356744379251918e+01
2.561365058667220,-3.513527947193719e+01,-3.357414832873024e+01
